MessageID,MessageType,MessageBody,Timestamp
"340","sent","im not goin out every day though","1314758236"
"2004","recieved","damn dude, don't do that","1336132642"
"67","sent","hahahha quite","1311047853"
"2135","recieved","remember that girl i'm into who's got a guy?","1338524922"
"1176","recieved","ah ight. you know anyone we can bring with who took 290 last semester?","1328032552"
"2500","sent","her mom's a psychologist, so she's probably fed up with bullshit like that lol","1358925480"
"2948","sent","these tables have way more functionality than you can reasonably code in a whole day","1379995218"
"341","recieved","Saturday night let's party. But text me ur response. Gettin off fb.","1314758261"
"217","sent","lol thats cool, bring whoever","1313515490"
"2005","sent","man, i've been giving it a lot of thought, i'm gonna see if i can finish in 4 years by tinkering with shit over the summer","1336132671"
"1602","recieved","173 all night O_O","1329973333"
"69","recieved","haha i didnt come off so hot but im still in a good spot","1311047913"
"2136","sent","yeeeeeeeeeeeeeee the filipina?","1338524932"
"1177","recieved","210*","1328032556"
"1070","sent","hit that shit again!","1327116329"
"2949","sent","what're you using to format the site? just pure html/js?","1379995269"
"1603","sent","lol, puttin in work at grainger","1329973436"
"2501","recieved","haha i could see that","1358925515"
"68","sent","i pulled off a 3.5 miraculously, im quite satisfied with last school year","1311047870"
"2006","sent","i'll take 391 with you still though :)","1336132685"
"1069","sent","the one on the right is solid as hell wtf","1327116324"
"1604","sent","this stuffs easy peasy","1329973439"
"1178","sent","im thinking d ras or alex buris will be in the vicinity","1328032601"
"70","sent"," naw, youll be good","1311048028"
"2137","recieved","ye","1338524936"
"219","sent","no, next friday","1313515499"
"2950","sent","/css","1379995276"
"342","sent","kk ttyl","1314758288"
"2502","recieved","it's always worth a shot tho.","1358925521"
"2007","recieved","haha forsure man","1336132699"
"1071","recieved","lol shes a half polski too","1327116340"
"343","recieved","yo man u got plans for tonight?","1315104225"
"220","sent","lol","1313515500"
"1179","recieved","is that like a forsure or no?","1328032632"
"1605","recieved","It's not bad it's just memorizing everything","1329973650"
"218","recieved","i wont be there yet this friday","1313515491"
"71","sent","as long as you dont spend too much time in my apt drinking the days away","1311048048"
"2138","recieved","not anymore! haha","1338524940"
"2008","recieved","i really wish they'd tell us where we're at with our grades tho...","1336132723"
"2951","recieved","html / css","1379995301"
"1606","sent","yeeee","1329974139"
"1180","recieved","or ur just assuming","1328032641"
"2503","recieved","i mean. have i ever told you about my issues n shit?","1358925530"
"221","recieved","ohhh shyyt. well ill be there","1313515506"
"2139","sent","nice bro!","1338524976"
"344","recieved","hey man do u still have my tshirt?","1315454630"
"72","sent","lol","1311048049"
"2009","recieved","i hate thinking about it","1336132727"
"2952","recieved","i've never really used js","1379995306"
"1607","recieved","And I think I kinda do like sam haha. I thought about it for a bit today","1329974170"
"1181","sent","im just assuming","1328032744"
"1072","sent","theres only one better kind of polski, a full polski","1327116361"
"222","sent","lol of cours","1313515512"
"2140","sent","shes on campus here w/ you right?","1338524981"
"1073","sent","lol","1327116362"
"2953","recieved","dunno why","1379995308"
"73","recieved","ahaha or you in mine man","1311048082"
"2010","sent","lol, i dont think about it ever, too much stress associated","1336132752"
"2505","sent","yeah man, you told me all about em once","1358925546"
"345","sent","lol, why yes i do","1315454655"
"1182","sent","those kids are always workin","1328032748"
"2504","recieved","i trust you so i don't really have a problem tellin you","1358925536"
"1608","sent","lol good shit man. im workin a couple ladies myself","1329974205"
"223","sent","e","1313515513"
"1074","recieved","haha this is true","1327116368"
"2954","sent","bro bro hit up bootstrap","1379995311"
"346","sent","come by whenever to pick it up","1315454661"
"2141","recieved","yeup","1338525001"
"74","recieved","you're welcome any time","1311048086"
"2011","sent","gl, i'll see you at greg!","1336132757"
"1183","recieved","ah ight.","1328032791"
"2506","sent","beginning of sophomore year i think?","1358925552"
"347","recieved","haha ight. i gotta get that soon","1315454700"
"1609","recieved","Do u think sams the settling type tho?","1329974236"
"1075","recieved","idk, i was still drunk when i left her place at 7...","1327116379"
"224","recieved","thats what i like about you guys though","1313515517"
"2142","sent","nice nice nice","1338525050"
"2507","sent","i know shit's hard man","1358925564"
"348","recieved","yo dude","1316819658"
"2012","recieved","im already here haha","1336132762"
"1184","recieved","well let's hope so because i need to knock these out quick","1328032800"
"1610","sent","man, idk if sam even likes boys","1329974312"
"2955","sent","http://getbootstrap.com/2.3.2/","1379995325"
"225","recieved","not shit like other cultural groups, like if you're not mexican, its friggin awkward if i bring friends","1313515533"
"2143","sent","things are lookin god man haha","1338525058"
"76","sent","i think we'll be in for a good year","1311048126"
"1185","recieved","no sleep last night","1328032802"
"2508","sent","i'm just scared of alcoholism","1358925574"
"2013","recieved","peace man, best of luck","1336132765"
"1077","sent","i estimate you were at .20 when you woke up","1327116405"
"349","sent","yo wattup playboy","1316819762"
"2956","sent","it'll easily format your site for mobile too +1","1379995334"
"1611","sent","half her friends are gay","1329974317"
"75","sent","haha, likewise my friend","1311048106"
"2144","sent","im happy for you","1338525064"
"226","recieved","not pointing fingers, but eff that","1313515542"
"350","recieved","nmu?","1316819769"
"1076","sent","lol","1327116389"
"2509","sent","cuz before i met iga, i'm pretty sure i had a problem","1358925586"
"2014","sent","lol brt then!","1336132768"
"77","recieved","forsure man","1311048174"
"1612","recieved","LOL. Should I find out? Haha","1329974343"
"2957","sent","shit i feel like i'm throwing too much shit out there at once","1379995391"
"1078","recieved","and i left my watch there so we're supposed to hang out","1327116410"
"2015","sent","lolz tnx, you too","1336132772"
"227","sent","lol, polish hospitality","1313515552"
"2145","recieved","sup dude","1339196171"
"1187","sent","i slept though 210 im gonna skip 173","1328032910"
"78","recieved","first week back, probably first night i'm back i'll have a pregame","1311048184"
"351","sent","in dcl helpin my buddy w/ his 190 lab lol","1316819771"
"2958","recieved","that's the problem it is overwhelming","1379995434"
"2510","recieved","nah man.","1358925599"
"1613","sent","nah i seen her get on dudes dont worry lol","1329974368"
"1186","sent","damn, go sleep now","1328032903"
"1079","sent","i have a breathalyzer now im a fuckin pro","1327116411"
"2016","recieved","you're not in grainger are you?","1336155190"
"2146","recieved","sorry i couldn't go to your bar crawl the other day","1339196178"
"2959","recieved","i should have you re-do the front end of my site :D","1379995442"
"228","recieved","mexicans are supposed to be the same way","1313515561"
"1188","sent","too lol","1328032912"
"2511","recieved","it was iga. i know that sounds mean, it was just school party life","1358925608"
"352","recieved","haha eaasy stuff","1316819780"
"1614","recieved","Idk. I convinced myself she's worth it. She's nice and cute. But I'm trying to convince myself she's not haha","1329974424"
"80","recieved","to hit the bars man","1311048311"
"2017","recieved","happy birthday my man!","1336233945"
"2960","recieved","lol you like $_$?","1379995446"
"2147","recieved","oi","1339720346"
"1080","recieved","seriously?","1327116420"
"2512","recieved","if you're keeping it in check now it's because you're growing up","1358925615"
"1189","recieved","...","1328032937"
"1615","sent","lol man. thats some existensial shit","1329974573"
"229","sent","who do you think housed all the gypsys and jews in europe? we really dont care","1313515564"
"81","sent","i hope that pregame lasts at least 4 weeks","1311048312"
"2018","sent","lolz, tnx niggy!","1336233990"
"353","recieved","we gotta chill soon btw","1316819827"
"79","sent","pregame?","1311048303"
"1081","recieved","i wanna try it haha","1327116424"
"2148","recieved","i haven't heard from you","1339720349"
"2513","recieved","now, if it starts happening again as you get older, then stay aware","1358925625"
"2961","sent","lol that i do","1379995455"
"1616","recieved","Just typical Mexican shit","1329974616"
"3174","sent","and then the sde/sdet will be your bitches","1381356050"
"230","recieved","only a bunch of prics at school tho","1313515568"
"3062","recieved","what if your interview is tomorrow morning","1380083578"
"125","sent","at the new polish headquarters!","1312951649"
"354","sent","man u goin dayglow?","1316819877"
"82","sent","lol","1311048313"
"1190","recieved","lazy ass","1328032939"
"787","sent","yeah, im gettin to that","1323760169"
"2149","sent","likewise sir","1339720371"
"2256","sent","i decided to finally check my school email yesterday, and my grades, and switch my major","1343186413"
"314","sent","d ras?","1314133642"
"553","sent","yeah physics","1322367987"
"1426","sent","its cool","1329106914"
"3175","recieved","lol","1381356221"
"126","recieved","an honorary pollock would never miss it!","1312951658"
"3063","sent","What language","1380083732"
"83","sent","oh hell yeah haha","1311048318"
"2150","sent","ive been home/working all the time","1339720379"
"788","sent","its just a lot of shit to review, is all","1323760176"
"2257","sent","and all of this shit just piled up for me to do","1343186421"
"1427","sent","i havnt touched 210 yet cuz im working on reading this bullshit","1329106926"
"356","sent","damn nigguh","1316819896"
"3176","recieved","you're goin back full time right?","1381356226"
"554","sent","im not worried though","1322367991"
"3064","recieved","no language","1380083738"
"315","recieved","nah. who's d ras? haha","1314133664"
"789","recieved","exactlyh","1323760202"
"2151","sent","going home this weekend too lol","1339720432"
"84","recieved","ahaha not 19 yet?","1311048319"
"355","recieved","nah man. i sold my ticket","1316819884"
"555","sent","i just suck at geometry","1322367997"
"1428","recieved","where u gonna be just so i know btw","1329106928"
"2258","sent","but i gotta take advantage of every opportunity lolz","1343186433"
"790","recieved","u takin it wednesday or thursday?","1323760208"
"3177","recieved","and any idea who bren baxter is?","1381356417"
"316","recieved","sam harasim lol","1314133669"
"128","sent","yeah, two apts","1312951668"
